folder_name_row,word,pos_tag,ner_tag,custom_tag
03763_642,ป.,NN,B,I_CLS
03763_647,ป.,NN,B,I_CLS
03763_653,ป.,NN,B,I_CLS
03763_717,ป.,NN,B,I_CLS
03763_805,ป.,NN,B,I_CLS
03768_1057,ครม.,NN,B,I_CLS
03770_213,ไอซียู,NN,B,E_CLS
03772_323,ครม.,NN,B,B_CLS
04293_187,พ.ร.ก.,NN,B,I_CLS
04299_249,พ.ร.บ.,NN,B,I_CLS
04329_896,ส.ส.,NN,B,I_CLS
04339_350,รปภ.,NN,B,I_CLS
04339_487,รปภ.,NN,B,I_CLS
04339_1237,พ.ร.ก.,NN,B,I_CLS
04359_172,จยย.,NN,B,I_CLS
04359_304,จยย.,NN,B,I_CLS
04359_340,จยย.,NN,B,I_CLS
04361_1156,พ.ร.บ.,NN,B,I_CLS
04369_7,ศก.,NN,B,I_CLS
04382_8736,สุขภาพ,NN,ORG_I,I_CLS
04382_21034,80,NU,LOC_I,I_CLS
04435_26,พ.ร.บ.,NN,B,I_CLS
04435_119,พ.ร.บ.,NN,B,I_CLS
04443_197,รปภ.,NN,B,I_CLS
04443_375,รปภ.,NN,B,I_CLS
04467_383,ผบ.,NN,B,I_CLS
04477_40,ศก.,NN,B,I_CLS
04478_499,พ.ร.ก.,NN,B,E_CLS
04478_503,พ.ร.บ.,NN,B,B_CLS
04480_284,พ.ร.บ.,NN,B,I_CLS
04480_530,พ.ร.บ.,NN,B,I_CLS
04485_15,จนท.,NN,B,I_CLS
04494_42,รร.,NN,B,I_CLS
04494_1307,รร.,NN,B,I_CLS
04494_1865,รร.,NN,B,I_CLS
04494_2104,พ.ร.บ.,NN,B,I_CLS
04494_2665,พ.ร.บ.,NN,B,I_CLS
04494_2756,รร.,NN,B,B_CLS
04500_3,ศก.,NN,B,I_CLS
04504_290,พ.ร.บ.,NN,B,I_CLS
04504_370,พ.ร.บ.,NN,B,I_CLS
04504_538,พ.ร.บ.,NN,B,I_CLS
04512_527,จยย.,NN,B,I_CLS
04531_165,อาร์พี,NN,ABB,I_CLS
04533_156,จยย.,NN,B,I_CLS
04537_60,จยย.,NN,B,I_CLS
04537_217,จยย.,NN,B,I_CLS
04537_335,จยย.,NN,B,E_CLS
04551_876,พ.ร.บ.,NN,B,I_CLS
04551_929,พ.ร.บ.,NN,B,I_CLS
04558_139,พ.ร.ก.,NN,B,I_CLS
04558_181,พ.ร.ก.,NN,B,I_CLS
04558_186,พ.ร.บ.,NN,B,I_CLS
04558_196,พ.ร.บ.,NN,B,I_CLS
04558_219,ครม.,NN,B,I_CLS
04558_244,พ.ร.ก.,NN,B,I_CLS
04558_266,พ.ร.ก.,NN,B,I_CLS
04558_279,พ.ร.ก.,NN,B,I_CLS
04560_139,พ.ร.บ.,NN,B,I_CLS
04572_414,รร.,NN,B,I_CLS
04607_292,จยย.,NN,B,I_CLS
04607_341,จยย.,NN,B,I_CLS
04615_7,พรบ.,NN,B,I_CLS
04615_21,พ.ร.บ.,NN,B,I_CLS
04615_81,พ.ร.บ.,NN,B,I_CLS
04615_133,พ.ร.บ.,NN,B,I_CLS
04615_527,พ.ร.บ.,NN,B,I_CLS
04626_5,จนท.,NN,B,I_CLS
04627_180,จยย.,NN,B,I_CLS
04638_190,พ.ร.บ.,NN,B,I_CLS
04659_3,จยย.,NN,B,I_CLS
04660_107,พ.ร.ก.,NN,B,I_CLS
04670_97,พ.ร.บ.,NN,B,I_CLS
04670_268,พ.ร.บ.,NN,B,I_CLS
04670_290,พ.ร.บ.,NN,B,I_CLS
04673_893,จยย.,NN,B,I_CLS
04691_14,มท.1,NN,__,I_CLS
04691_31,มท.1,NN,B,I_CLS
04719_65,จยย.,NN,B,I_CLS
04719_738,รปภ.,NN,B,I_CLS
04722_55,พ.ร.บ.,NN,B,I_CLS
04742_77,รปภ.,NN,B,I_CLS
04742_329,รปภ.,NN,B,I_CLS
04748_72,พ.ร.บ.,NN,B,I_CLS
04749_49,รร.,NN,B,I_CLS
04750_17,รมว.,NN,B,I_CLS
